OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
28,1,27,128.345105468337010,28,-120.636468842999989,35.015231944000050,-120.635589333999974,35.016134615000055,38.714970615561683
29,1,38,129.080089012792598,29,-120.636468842999989,35.015231944000050,-120.636208975999978,35.016375637000067,10.588077939738014
30,1,28,130.662356578110916,30,-120.636468842999989,35.015231944000050,-120.635523735999982,35.016116573000033,41.313306406833973
31,1,36,134.141863193961171,31,-120.636468842999989,35.015231944000050,-120.636058715999980,35.016393042000061,16.203508527548575
32,1,35,136.918903013701794,32,-120.636468842999989,35.015231944000050,-120.636004708999963,35.016405550000059,18.022537003627523
33,1,29,137.237127914871962,33,-120.636468842999989,35.015231944000050,-120.635480155999971,35.016163952000056,41.111848189446881
34,1,37,145.350468734149388,34,-120.636468842999989,35.015231944000050,-120.636110248999955,35.016508459000079,13.012975678575925
35,1,34,145.369187123963513,35,-120.636468842999989,35.015231944000050,-120.635937289999958,35.016467148000061,19.495628737600899
36,1,30,146.433900181201096,36,-120.636468842999989,35.015231944000050,-120.635453079999991,35.016253645000063,39.279966889969018
37,1,33,150.708829506423314,37,-120.636468842999989,35.015231944000050,-120.635899223999957,35.016507016000048,20.179561920243398
38,1,31,155.750685360166614,38,-120.636468842999989,35.015231944000050,-120.635407557999940,35.016331319000074,38.456030736630872
39,1,32,156.283201120624028,39,-120.636468842999989,35.015231944000050,-120.635764719999941,35.016516036000041,24.280854331268525
40,2,3,7.540807839392059,1,-120.636406782999984,35.015355758000055,-120.636341644999959,35.015397571000051,52.036755473718834
41,2,1,14.858086089117956,2,-120.636406782999984,35.015355758000055,-120.636468842999989,35.015231944000050,-157.590334391499056
42,2,10,22.750850748549230,3,-120.636406782999984,35.015355758000055,-120.636242869999990,35.015510256000027,41.115533984009140
43,2,9,24.374541466352785,4,-120.636406782999984,35.015355758000055,-120.636145158999966,35.015399848000072,78.423440016482203
44,2,4,25.338379105777282,5,-120.636406782999984,35.015355758000055,-120.636349433999953,35.015132289000064,168.078181028766352
45,2,11,26.660165169213357,6,-120.636406782999984,35.015355758000055,-120.636167014999955,35.015493011000046,55.169441776914709
46,2,12,30.700082281843990,7,-120.636406782999984,35.015355758000055,-120.636087106999980,35.015441833000068,71.877440313178354
47,2,7,36.861505521972710,8,-120.636406782999984,35.015355758000055,-120.636019566999948,35.015261333000069,106.510194614295628
48,2,8,43.549086578904706,9,-120.636406782999984,35.015355758000055,-120.635931027999959,35.015385645000038,85.633318909113086
